hanche_droite,genou_droit,cheville_droite,hanche_gauche,genou_gauche,cheville_gauche,robot_epaule_avant_droite,robot_coude_avant_droit,robot_poignet_avant_droit,robot_epaule_avant_gauche,robot_coude_avant_gauche,robot_poignet_avant_gauche,temps
-1.0548232916588622,-0.548359971848393,-0.8530898903152345,0.6917854772490859,0.3622346606347725,1.0340448311800785,-1.0548232916588622,-0.548359971848393,-0.8530898903152345,0.6917854772490859,0.3622346606347725,1.0340448311800785,0.85
-0.9725024325885969,-0.6922884349111648,-0.8664289816765874,0.6853625832972382,0.3180103478466918,0.997016677013396,-0.9725024325885969,-0.6922884349111648,-0.8664289816765874,0.6853625832972382,0.3180103478466918,0.997016677013396,0.86
-0.8861378351831417,-0.8447942157661713,-0.863887019078808,0.6686189983124994,0.2921527805244948,0.9627349128381484,-0.8861378351831417,-0.8447942157661713,-0.863887019078808,0.6686189983124994,0.2921527805244948,0.9627349128381484,0.87
-0.7913652879727957,-1.001199954588445,-0.8541417763667093,0.6422894957081138,0.288386332616567,0.9229754801864475,-0.7913652879727957,-1.001199954588445,-0.8541417763667093,0.6422894957081138,0.288386332616567,0.9229754801864475,0.88
-0.6921385132938779,-1.1535646912016935,-0.8336776503213214,0.60870836711275,0.30747796935875826,0.8756120557817784,-0.6921385132938779,-1.1535646912016935,-0.8336776503213214,0.60870836711275,0.30747796935875826,0.8756120557817784,0.89
-0.5904239277721867,-1.3034604297541108,-0.8168233970895554,0.57975894409037,0.34376822064811574,0.837829403198831,-0.5904239277721867,-1.3034604297541108,-0.8168233970895554,0.57975894409037,0.34376822064811574,0.837829403198831,0.9
-0.4775449919654917,-1.4364411388432243,-0.8193768948643784,0.5243799975391513,0.38867546554032795,0.783987319070156,-0.4775449919654917,-1.4364411388432243,-0.8193768948643784,0.5243799975391513,0.38867546554032795,0.783987319070156,0.91
-0.3512968621821151,-1.5611787440100646,-0.8411918689477983,0.43963651366068524,0.4278775594203147,0.7288416075964744,-0.3512968621821151,-1.5611787440100646,-0.8411918689477983,0.43963651366068524,0.4278775594203147,0.7288416075964744,0.92
-0.2518320353301412,-1.6737299727576667,-0.8660399188365769,0.37061753410880527,0.4367559526944791,0.6785533688095137,-0.2518320353301412,-1.6737299727576667,-0.8660399188365769,0.37061753410880527,0.4367559526944791,0.6785533688095137,0.93
-0.182964467742397,-1.7799904130440538,-0.8799404806409296,0.3128130983319771,0.4261238866852046,0.6292120102452686,-0.182964467742397,-1.7799904130440538,-0.8799404806409296,0.3128130983319771,0.4261238866852046,0.6292120102452686,0.94
-0.137971242477837,-1.8335093338400532,-0.8783175490838636,0.2658055299179879,0.4365823714300915,0.5797826425773156,-0.137971242477837,-1.8335093338400532,-0.8783175490838636,0.2658055299179879,0.4365823714300915,0.5797826425773156,0.95
-0.0727050037963402,-1.8720915387796997,-0.8944198981648331,0.20529646451806202,0.4408617653658081,0.5229008066732833,-0.0727050037963402,-1.8720915387796997,-0.8944198981648331,0.20529646451806202,0.4408617653658081,0.5229008066732833,0.96
